BehaviorID,CustomerID,ProductID,Timestamp,ClickSource,PageModule,ActionType,DwellTimeSeconds,DwellTimeCategory
8343,754,8513,2024-07-25 20:17:35.453474,search,,purchase,82,t4
8344,2125,2673,2024-08-04 21:59:35.453474,category,bottom,view,274,t5
8345,4907,8095,2024-08-03 17:58:35.453474,home,comments,add_to_cart,237,t5
8346,983,1700,2024-08-10 06:58:35.453474,category,,purchase,142,t5
8347,3051,2014,2024-07-21 06:28:35.453474,category,comments,add_to_cart,52,t3
8348,2884,4698,2024-08-01 18:27:35.453474,home,,view,91,t4
8349,4218,6272,2024-08-07 06:55:35.453474,search,comments,view,51,t3
8350,2493,8906,2024-07-19 18:06:35.453474,search,,view,80,t4
8351,4476,4000,2024-07-28 09:10:35.453474,home,,purchase,92,t4
8352,3720,3198,2024-07-13 10:06:35.453474,cart,,add_to_cart,187,t5
8353,1471,4593,2024-07-21 04:08:35.453474,cart,specification,purchase,173,t5
8354,1010,481,2024-07-22 07:19:35.453474,home,specification,purchase,195,t5
8355,1769,1458,2024-08-03 09:13:35.453474,sale,specification,purchase,168,t5
8356,3568,5228,2024-07-22 19:09:35.453474,home,specification,view,213,t5
8357,4713,442,2024-07-21 11:28:35.453474,home,comments,view,54,t3
8358,3920,1071,2024-08-04 17:09:35.453474,category,specification,view,119,t4
8359,1887,4721,2024-07-18 11:46:35.453474,category,specification,view,263,t5
8360,1189,6425,2024-07-17 15:22:35.453474,cart,specification,view,126,t5
8361,741,8469,2024-07-27 07:15:35.453474,search,,view,27,t3
8362,3979,6701,2024-08-04 03:52:35.453474,cart,comments,purchase,143,t5
8363,1701,3054,2024-08-03 14:08:35.453474,sale,bottom,add_to_cart,78,t4
8364,511,3553,2024-07-27 04:30:35.453474,cart,comments,purchase,80,t4
8365,1957,9791,2024-07-16 02:31:35.453474,home,bottom,view,124,t5
8366,3758,7559,2024-08-01 12:18:35.453474,sale,specification,view,18,t2
8367,2811,2308,2024-08-05 21:45:35.453474,cart,bottom,add_to_cart,67,t4
8368,4363,7819,2024-07-21 20:56:35.453474,category,bottom,purchase,143,t5
8369,2625,646,2024-08-09 21:41:35.453474,cart,comments,view,262,t5
8370,4134,2501,2024-07-28 22:30:35.453474,cart,,add_to_cart,45,t3
8371,1281,1735,2024-07-31 02:48:35.453474,home,,view,253,t5
8372,1148,374,2024-08-10 12:37:35.453474,category,comments,add_to_cart,127,t5
8373,2153,8537,2024-07-21 19:35:35.453474,home,specification,view,13,t2
8374,1715,9821,2024-07-23 23:41:35.453474,cart,,purchase,289,t5
8375,1009,4030,2024-07-21 17:29:35.453474,category,,add_to_cart,58,t3
8376,2494,7583,2024-07-30 08:14:35.453474,search,bottom,add_to_cart,201,t5
8377,3520,3174,2024-08-04 21:22:35.453474,category,comments,view,59,t3
8378,3559,7917,2024-08-01 11:16:35.453474,search,bottom,add_to_cart,73,t4
8379,2904,2970,2024-07-12 00:30:35.453474,home,,purchase,19,t2
8380,1087,2651,2024-07-29 19:06:35.453474,home,specification,view,283,t5
8381,1888,2752,2024-08-04 08:58:35.453474,category,comments,add_to_cart,21,t2
8382,1335,9977,2024-07-28 01:47:35.453474,home,bottom,view,34,t3
8383,3420,7950,2024-07-31 05:54:35.453474,home,comments,purchase,44,t3
8384,1387,3678,2024-08-05 03:10:35.453474,cart,comments,purchase,271,t5
8385,4100,947,2024-07-19 00:14:35.453474,category,,add_to_cart,112,t4
8386,4309,4695,2024-08-03 13:49:35.453474,home,comments,add_to_cart,91,t4
8387,4176,2050,2024-07-24 04:49:35.453474,search,bottom,add_to_cart,179,t5
8388,2354,3630,2024-07-21 09:26:35.453474,cart,comments,purchase,15,t2
8389,3052,1097,2024-07-19 11:59:35.453474,cart,specification,view,235,t5
8390,548,7728,2024-08-08 22:40:35.453474,category,bottom,purchase,190,t5
8391,3393,7938,2024-07-31 04:06:35.453474,search,comments,add_to_cart,161,t5
8392,1256,6394,2024-08-08 21:16:35.453474,sale,specification,view,45,t3
8393,825,3519,2024-08-11 12:36:35.453474,home,specification,purchase,145,t5
8394,917,9985,2024-07-11 22:30:35.453474,sale,comments,view,144,t5
8395,3207,3540,2024-07-27 10:31:35.453474,home,specification,view,247,t5
8396,4547,6717,2024-07-14 21:54:35.453474,search,,view,263,t5
8397,4646,2906,2024-08-01 14:00:35.453474,sale,bottom,view,8,t1
8398,4865,2563,2024-07-19 01:09:35.453474,cart,,add_to_cart,108,t4
8399,3804,2916,2024-08-06 22:50:35.453474,home,,add_to_cart,133,t5
8400,3178,7831,2024-08-08 07:07:35.453474,category,comments,add_to_cart,36,t3
8401,4059,8679,2024-08-04 03:37:35.453474,search,comments,purchase,182,t5
8402,305,842,2024-08-02 17:48:35.453474,home,specification,purchase,141,t5
8403,2676,8090,2024-08-09 05:08:35.453474,category,specification,purchase,214,t5
8404,561,6269,2024-07-27 19:42:35.453474,cart,,purchase,266,t5
8405,3048,2778,2024-07-19 03:27:35.453474,sale,comments,view,216,t5
8406,1031,9839,2024-07-14 05:26:35.453474,home,comments,purchase,289,t5
8407,1499,8648,2024-08-08 04:12:35.453474,cart,specification,purchase,152,t5
8408,492,3300,2024-07-28 14:01:35.453474,sale,comments,add_to_cart,85,t4
8409,4039,6413,2024-07-26 01:36:35.454472,sale,bottom,purchase,294,t5
8410,1955,4226,2024-07-12 15:12:35.454472,cart,comments,view,244,t5
8411,986,7517,2024-07-15 16:26:35.454472,sale,bottom,purchase,138,t5
8412,4413,1172,2024-07-21 06:50:35.454472,cart,bottom,add_to_cart,46,t3
8413,3371,8458,2024-07-26 02:13:35.454472,category,bottom,add_to_cart,286,t5
8414,2780,7560,2024-07-30 21:31:35.454472,cart,specification,view,144,t5
8415,1200,4542,2024-08-06 11:55:35.454472,sale,,purchase,84,t4
8416,4117,8670,2024-08-08 16:26:35.454472,sale,comments,purchase,45,t3
8417,4232,4821,2024-07-29 04:54:35.454472,home,comments,purchase,67,t4
8418,234,1433,2024-07-22 23:35:35.454472,category,specification,view,21,t2
8419,1873,6143,2024-07-29 04:49:35.454472,cart,bottom,purchase,191,t5
8420,1998,8452,2024-07-11 20:18:35.454472,category,comments,view,210,t5
8421,3971,9743,2024-07-26 12:31:35.454472,category,bottom,purchase,74,t4
8422,2645,3466,2024-07-12 19:01:35.454472,cart,comments,view,267,t5
8423,3569,665,2024-08-04 14:01:35.454472,search,comments,add_to_cart,121,t5
8424,1790,7556,2024-07-15 14:31:35.454472,sale,specification,add_to_cart,214,t5
8425,2911,1347,2024-08-01 22:53:35.454472,sale,bottom,view,216,t5
8426,4683,5195,2024-07-15 11:23:35.454472,sale,bottom,add_to_cart,79,t4
8427,3426,2091,2024-07-26 00:22:35.454472,search,,view,246,t5
8428,4539,4161,2024-07-15 07:53:35.454472,sale,specification,purchase,129,t5
8429,3040,8113,2024-08-05 22:05:35.454472,category,,add_to_cart,90,t4
8430,3972,8461,2024-08-08 07:31:35.454472,cart,bottom,add_to_cart,111,t4
8431,1922,588,2024-08-06 21:30:35.454472,search,bottom,purchase,300,t5
8432,511,8,2024-07-28 17:03:35.454472,cart,specification,view,28,t3
8433,4051,7084,2024-07-31 09:04:35.454472,cart,specification,purchase,268,t5
8434,2578,9935,2024-08-07 05:01:35.454472,category,bottom,purchase,3,t1
8435,825,3548,2024-08-08 15:53:35.454472,category,,add_to_cart,263,t5
8436,3671,5763,2024-07-20 07:46:35.454472,sale,specification,view,207,t5
8437,2040,3639,2024-07-22 02:05:35.454472,home,bottom,purchase,283,t5
8438,4175,6099,2024-07-14 16:18:35.454472,sale,specification,add_to_cart,132,t5
8439,2802,4458,2024-08-07 09:42:35.454472,search,,view,174,t5
8440,3529,3268,2024-07-20 02:48:35.454472,search,bottom,add_to_cart,9,t1
8441,3448,2484,2024-07-26 15:44:35.454472,sale,specification,add_to_cart,297,t5
8442,1923,6784,2024-07-26 11:52:35.454472,sale,specification,add_to_cart,175,t5
8443,981,3168,2024-08-01 22:29:35.454472,sale,bottom,purchase,57,t3
8444,1256,8114,2024-08-05 19:46:35.454472,sale,specification,view,286,t5
8445,4317,5087,2024-07-11 23:54:35.454472,cart,specification,view,249,t5
8446,3496,8486,2024-08-04 06:16:35.454472,cart,,add_to_cart,120,t4
8447,4295,1450,2024-07-14 15:59:35.454472,home,comments,purchase,50,t3
8448,4941,8172,2024-08-09 22:07:35.454472,category,bottom,add_to_cart,206,t5
8449,1646,3169,2024-07-15 19:44:35.454472,sale,,purchase,5,t1
8450,3650,2057,2024-07-31 00:17:35.454472,sale,,add_to_cart,265,t5
8451,3994,5655,2024-07-19 12:26:35.454472,category,bottom,view,184,t5
8452,409,4058,2024-07-16 07:14:35.454472,sale,comments,view,285,t5
8453,1033,4128,2024-07-17 18:25:35.454472,cart,,purchase,155,t5
8454,1266,6509,2024-07-25 22:08:35.454472,category,comments,purchase,3,t1
8455,3167,5318,2024-07-28 20:02:35.454472,cart,bottom,purchase,149,t5
8456,4896,1640,2024-07-13 09:13:35.454472,cart,bottom,purchase,271,t5
8457,1387,1324,2024-08-06 17:39:35.454472,cart,,add_to_cart,127,t5
8458,2823,2166,2024-07-17 00:53:35.454472,cart,bottom,view,156,t5
8459,175,4608,2024-07-18 01:07:35.454472,cart,comments,purchase,112,t4
8460,1829,565,2024-08-04 14:51:35.454472,sale,,purchase,52,t3
8461,3634,4161,2024-08-03 11:03:35.454472,search,bottom,view,150,t5
8462,1412,7514,2024-07-20 06:13:35.454472,home,,purchase,166,t5
8463,2356,5196,2024-07-12 12:56:35.454472,cart,comments,add_to_cart,188,t5
8464,563,5063,2024-07-15 08:45:35.454472,sale,comments,view,94,t4
8465,3361,9975,2024-07-28 16:02:35.454472,cart,comments,view,14,t2
8466,3754,9023,2024-07-29 05:02:35.454472,sale,comments,purchase,244,t5
8467,2917,9803,2024-07-18 22:34:35.454472,home,,add_to_cart,177,t5
8468,4105,8873,2024-07-13 10:27:35.454472,sale,bottom,add_to_cart,149,t5
8469,2770,8513,2024-07-12 05:02:35.454472,category,,purchase,237,t5
8470,4829,1277,2024-08-07 18:06:35.454472,sale,comments,purchase,129,t5
8471,919,4929,2024-07-17 06:48:35.454472,cart,bottom,purchase,272,t5
8472,1665,1670,2024-08-02 18:36:35.454472,cart,comments,add_to_cart,197,t5
8473,4826,9418,2024-07-15 09:27:35.454472,sale,bottom,add_to_cart,213,t5
8474,4180,1549,2024-07-20 22:06:35.454472,cart,bottom,view,154,t5
8475,1140,9611,2024-08-07 00:47:35.454472,sale,comments,add_to_cart,251,t5
8476,537,2341,2024-08-07 05:49:35.454472,cart,,purchase,126,t5
8477,4241,7884,2024-07-30 10:11:35.454472,home,,view,229,t5
8478,2793,1081,2024-07-13 05:14:35.454472,search,specification,view,296,t5
8479,4589,3099,2024-07-24 15:35:35.454472,cart,,view,207,t5
8480,2887,7896,2024-07-15 23:58:35.454472,sale,,add_to_cart,280,t5
8481,4104,4664,2024-07-22 18:52:35.454472,sale,comments,view,158,t5
8482,1186,4039,2024-08-11 05:20:35.454472,cart,comments,purchase,154,t5
8483,508,5586,2024-07-11 18:13:35.454472,home,bottom,purchase,23,t2
8484,1894,1227,2024-07-19 02:23:35.454472,sale,,purchase,181,t5
8485,3301,4905,2024-07-12 20:00:35.454472,category,comments,add_to_cart,15,t2
8486,4045,4237,2024-07-25 23:07:35.454472,sale,bottom,add_to_cart,147,t5
8487,3853,6501,2024-07-21 11:32:35.454472,cart,comments,purchase,229,t5
8488,1840,7650,2024-07-14 15:44:35.454472,category,,add_to_cart,84,t4
8489,2398,4385,2024-07-28 23:08:35.454472,category,,view,217,t5
8490,4914,835,2024-07-26 02:18:35.454472,sale,,purchase,287,t5
8491,1252,9614,2024-08-02 15:19:35.454472,cart,,add_to_cart,7,t1
8492,1134,4235,2024-08-10 09:46:35.454472,sale,specification,add_to_cart,48,t3
8493,61,7698,2024-08-01 09:13:35.454472,category,comments,view,298,t5
8494,4418,4429,2024-07-20 16:29:35.454472,sale,specification,view,294,t5
8495,160,9752,2024-07-30 15:27:35.454472,sale,,view,254,t5
8496,4653,1529,2024-07-19 20:30:35.454472,category,specification,view,104,t4
8497,957,3155,2024-07-25 00:07:35.454472,category,,purchase,26,t3
8498,2078,1614,2024-07-14 00:24:35.454472,search,specification,add_to_cart,223,t5
8499,1363,4814,2024-08-02 02:00:35.454472,sale,comments,view,157,t5
8500,2939,9096,2024-07-21 03:59:35.454472,search,comments,add_to_cart,17,t2
8501,4092,7552,2024-08-08 21:37:35.454472,cart,comments,view,139,t5
8502,3688,9724,2024-07-14 18:39:35.454472,category,,add_to_cart,107,t4
8503,124,7796,2024-07-25 00:56:35.454472,cart,comments,add_to_cart,68,t4
8504,1511,8609,2024-07-31 10:29:35.454472,sale,,view,255,t5
8505,2082,6625,2024-08-09 09:31:35.454472,category,specification,view,222,t5
8506,4898,837,2024-08-05 19:52:35.454472,home,bottom,purchase,242,t5
8507,4978,3382,2024-08-02 16:44:35.454472,search,comments,add_to_cart,138,t5
8508,410,5506,2024-07-25 03:34:35.454472,home,specification,add_to_cart,198,t5
8509,3309,4286,2024-07-15 16:48:35.454472,sale,,view,198,t5
8510,1880,4450,2024-07-28 07:13:35.454472,home,specification,purchase,42,t3
8511,4742,8650,2024-07-22 22:31:35.454472,home,,purchase,119,t4
8512,4581,3526,2024-07-16 02:41:35.454472,home,comments,add_to_cart,152,t5
8513,1296,3344,2024-08-06 09:43:35.454472,cart,bottom,add_to_cart,55,t3
8514,242,9095,2024-08-07 23:00:35.454472,sale,comments,view,214,t5
8515,117,6632,2024-08-05 18:39:35.454472,sale,bottom,purchase,296,t5
8516,2892,9837,2024-07-15 10:26:35.454472,sale,specification,view,137,t5
8517,3348,5093,2024-07-26 15:01:35.454472,cart,bottom,purchase,202,t5
8518,1782,2737,2024-07-12 20:27:35.454472,search,specification,view,116,t4
8519,2956,4067,2024-08-03 02:48:35.454472,sale,,add_to_cart,105,t4
8520,3219,6422,2024-07-13 13:10:35.454472,home,bottom,add_to_cart,285,t5
8521,239,988,2024-07-12 07:42:35.454472,sale,specification,purchase,244,t5
8522,3375,9255,2024-08-11 11:17:35.454472,cart,bottom,purchase,196,t5
8523,4213,9439,2024-07-25 10:18:35.454472,sale,comments,purchase,46,t3
8524,3169,5601,2024-07-20 04:48:35.454472,home,,add_to_cart,247,t5
8525,606,3321,2024-07-24 10:24:35.454472,search,bottom,purchase,64,t4
8526,1751,7254,2024-07-28 13:26:35.454472,sale,bottom,view,222,t5
8527,1022,2691,2024-07-17 19:26:35.454472,category,,view,91,t4
8528,25,8595,2024-07-23 15:09:35.454472,home,specification,add_to_cart,212,t5
8529,2329,7597,2024-07-20 05:43:35.454472,home,specification,view,143,t5
8530,2381,73,2024-08-01 15:49:35.454472,home,,add_to_cart,243,t5
8531,3627,8507,2024-07-24 23:04:35.454472,search,,purchase,231,t5
8532,2517,6593,2024-07-24 15:12:35.454472,sale,comments,purchase,146,t5
8533,2778,4148,2024-07-19 05:15:35.454472,search,comments,add_to_cart,17,t2
8534,498,7596,2024-07-31 16:58:35.454472,cart,,purchase,160,t5
8535,1887,5529,2024-08-10 08:43:35.454472,category,,add_to_cart,214,t5
8536,3873,8302,2024-08-02 02:45:35.454472,cart,bottom,add_to_cart,68,t4
8537,1897,9440,2024-07-21 03:47:35.455470,home,comments,purchase,207,t5
8538,75,7463,2024-07-31 04:18:35.455470,sale,comments,purchase,39,t3
8539,863,4091,2024-07-27 05:01:35.455470,search,comments,view,53,t3
8540,1600,2753,2024-08-03 05:50:35.455470,cart,bottom,purchase,63,t4
8541,2030,1555,2024-08-04 09:26:35.455470,cart,bottom,view,74,t4
8542,1520,1710,2024-07-17 07:11:35.455470,home,,purchase,140,t5
8543,4542,1204,2024-08-03 06:25:35.455470,cart,bottom,purchase,44,t3
8544,1603,167,2024-08-04 12:53:35.455470,sale,,purchase,255,t5
8545,3044,8155,2024-07-15 22:03:35.455470,sale,bottom,add_to_cart,55,t3
8546,4211,971,2024-08-09 06:08:35.455470,category,,view,19,t2
8547,1677,4521,2024-08-05 19:06:35.455470,category,bottom,view,7,t1
8548,127,9756,2024-08-02 06:20:35.455470,cart,,view,127,t5
8549,2317,2948,2024-08-04 12:55:35.455470,sale,,add_to_cart,264,t5
8550,3585,8898,2024-07-30 06:29:35.455470,home,specification,purchase,36,t3
8551,2445,6500,2024-07-20 19:01:35.455470,sale,comments,purchase,286,t5
8552,4159,3580,2024-08-06 18:01:35.455470,search,bottom,view,238,t5
8553,1330,2463,2024-07-15 08:41:35.455470,sale,,purchase,282,t5
8554,2085,5697,2024-07-12 23:28:35.455470,cart,comments,add_to_cart,12,t2
8555,2641,4306,2024-07-31 20:07:35.455470,search,comments,add_to_cart,24,t2
8556,1786,3142,2024-07-14 15:12:35.455470,home,,view,44,t3
8557,3755,4000,2024-08-10 07:55:35.455470,cart,bottom,add_to_cart,77,t4
8558,1185,1186,2024-08-10 15:18:35.455470,search,,view,139,t5
8559,3528,5705,2024-07-15 03:19:35.455470,home,bottom,view,14,t2
8560,4919,8866,2024-07-12 19:43:35.455470,category,bottom,add_to_cart,17,t2
8561,2204,2068,2024-07-19 08:40:35.455470,category,specification,view,22,t2
8562,3321,1665,2024-08-05 18:47:35.455470,home,bottom,add_to_cart,296,t5
8563,4986,9064,2024-07-21 23:29:35.455470,cart,comments,view,45,t3
8564,4952,2116,2024-07-23 18:40:35.455470,search,comments,view,204,t5
8565,4142,7892,2024-07-17 06:16:35.455470,cart,comments,purchase,18,t2
8566,2061,8312,2024-07-13 23:10:35.455470,category,comments,view,206,t5
8567,1786,5663,2024-07-31 16:10:35.455470,sale,,view,159,t5
8568,4388,3926,2024-07-16 11:26:35.455470,category,comments,purchase,139,t5
8569,2531,4703,2024-08-02 17:16:35.455470,sale,comments,add_to_cart,298,t5
8570,1390,17,2024-07-16 01:54:35.455470,search,bottom,view,133,t5
8571,3428,8971,2024-08-08 07:46:35.455470,sale,bottom,view,270,t5
8572,950,5488,2024-07-17 18:11:35.455470,category,specification,purchase,201,t5
8573,3106,7299,2024-08-07 20:47:35.455470,cart,,purchase,129,t5
8574,1475,1747,2024-08-10 12:10:35.455470,cart,bottom,view,4,t1
8575,735,5551,2024-07-22 19:04:35.455470,category,specification,add_to_cart,137,t5
8576,4810,1412,2024-08-08 16:13:35.455470,category,,view,271,t5
8577,1562,8186,2024-07-22 21:07:35.455470,cart,comments,add_to_cart,35,t3
8578,897,9781,2024-07-18 04:54:35.455470,search,,view,112,t4
8579,159,9792,2024-07-18 08:24:35.455470,search,specification,add_to_cart,252,t5
8580,4644,8067,2024-08-10 18:37:35.455470,category,specification,view,148,t5
8581,1694,1270,2024-07-25 21:27:35.455470,sale,specification,add_to_cart,99,t4
8582,4107,5846,2024-08-03 20:18:35.455470,search,,purchase,38,t3
8583,601,7581,2024-07-19 17:49:35.455470,sale,bottom,add_to_cart,137,t5
8584,2430,8726,2024-07-16 01:35:35.455470,search,specification,purchase,162,t5
8585,116,9275,2024-08-09 07:19:35.455470,home,specification,add_to_cart,88,t4
8586,4280,1933,2024-08-11 14:09:35.455470,search,bottom,add_to_cart,219,t5
8587,353,7981,2024-08-05 12:28:35.455470,category,bottom,view,93,t4
8588,4541,3300,2024-08-03 02:44:35.455470,cart,,purchase,20,t2
8589,3019,8631,2024-07-16 13:04:35.455470,home,,add_to_cart,29,t3
8590,4567,1552,2024-07-18 13:26:35.455470,sale,specification,add_to_cart,127,t5
8591,2396,5066,2024-08-07 05:20:35.455470,category,bottom,add_to_cart,7,t1
8592,2226,2448,2024-08-08 05:05:35.455470,cart,comments,purchase,237,t5
8593,3684,5043,2024-07-25 07:55:35.455470,category,,add_to_cart,292,t5
8594,472,8103,2024-07-23 15:48:35.455470,home,comments,view,188,t5
8595,2776,6115,2024-07-24 23:01:35.455470,sale,,add_to_cart,76,t4
8596,3293,9229,2024-07-16 21:38:35.455470,home,comments,purchase,183,t5
8597,1918,9853,2024-07-23 16:58:35.455470,search,,add_to_cart,169,t5
8598,1221,1293,2024-07-16 03:00:35.455470,sale,comments,view,262,t5
8599,7,4263,2024-07-15 08:37:35.455470,search,specification,add_to_cart,212,t5
8600,1243,4630,2024-08-03 02:36:35.455470,cart,bottom,view,64,t4
8601,351,9316,2024-07-19 13:46:35.455470,category,comments,view,112,t4
8602,3573,7870,2024-08-07 23:04:35.455470,category,,view,108,t4
8603,102,5209,2024-07-30 00:55:35.455470,home,bottom,purchase,135,t5
8604,1320,9786,2024-07-25 04:08:35.455470,sale,bottom,purchase,216,t5
8605,3473,3779,2024-08-03 04:17:35.455470,sale,comments,add_to_cart,182,t5
8606,3048,1617,2024-08-05 12:42:35.455470,search,specification,purchase,296,t5
8607,1443,2234,2024-07-18 03:17:35.455470,category,,view,213,t5
8608,2346,3601,2024-07-17 07:29:35.455470,home,,purchase,14,t2
8609,4136,9042,2024-07-30 18:08:35.455470,search,comments,purchase,249,t5
8610,1039,3957,2024-07-12 16:18:35.455470,cart,comments,add_to_cart,183,t5
8611,210,9305,2024-08-08 04:56:35.455470,sale,bottom,purchase,113,t4
8612,1258,4702,2024-07-26 18:11:35.455470,home,,purchase,121,t5
8613,4220,6710,2024-07-31 00:09:35.455470,sale,bottom,add_to_cart,85,t4
8614,3015,1021,2024-07-25 11:26:35.455470,search,bottom,purchase,127,t5
