OrderItemID,OrderID,ProductID,Price,Quantity,CustomerID,OrderDate,Count,TotalAmount,Status,RetailerID,Name,MainCategory,SubCategory,SKU,CreatedAt,Reviews,Ratings,CleanedReviews,Sentiment,neg,neu,pos,compound,Cluster
3889,3889,5671,13.18,1,1722,2024-07-20 10:07:35,1,13.18,Delivered,67,Quote Marshals Game of Thrones(GOT) Kights Watch Round Neck White Cottan T-Shirt for Men's,men's clothing,T-shirts & Polos,SKU2537,2024-08-11 16:43:15.877177,"The Quote Marshals Game of Thrones(GOT) Kights Watch Round Neck White Cottan T-Shirt for Men's is average. Not too bad, but also nothing extraordinary. It's functional, but I’m not overly excited about it.",3.0,quote marshal game thronesgot kights watch round neck white cottan tshirt men average bad also nothing extraordinary functional im overly excited,"{'neg': 0.141, 'neu': 0.763, 'pos': 0.096, 'compound': -0.2732}",0.141,0.763,0.096,-0.2732,2.0
3890,3890,1989,9.6,1,2161,2024-07-14 12:15:35,1,9.6,Delivered,94,Kurl-On Microfiber Pillow  Single  White  1 Piece,home & kitchen,Bedroom Linen,SKU7142,2024-08-11 16:34:25.065840,"Had a great experience with the Kurl-On Microfiber Pillow  Single  White  1 Piece, from ordering to delivery, and the product quality is superb. I'm very happy and would highly recommend it!",5.0,great experience kurlon microfiber pillow single white piece ordering delivery product quality superb im happy would highly recommend,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.9402}",0.0,0.488,0.512,0.9402,2.0
3891,3891,3664,18.36,1,2161,2024-07-21 07:15:35,1,18.36,Shipped,29,Zivom® Stole Muffler Scarf Tassel 18K Gold Plated Long Statement Choker Necklace For Women Girls,accessories,Fashion & Silver Jewellery,SKU6824,2024-08-11 16:37:46.352306,,,,,,,,,
3892,3892,9893,21.11,1,2161,2024-08-10 21:36:35,1,21.11,In Transit,49,xcluma PZEM-020 AC 100A Digital Ammeter With Split CT Multifunction Power Energy Voltage Current Tester,industrial supplies,Test  Measure & Inspect,SKU7999,2024-08-11 16:53:51.513304,,,,,,,,,
3893,3893,1063,9.59,1,2161,2024-08-04 15:12:35,1,9.59,Delivered,81,Lito Leather Belt Analog Wrist Watch for Women & Girls BL-66,stores,Women's Fashion,SKU8782,2024-08-11 16:31:34.381020,I’m really unhappy with the Lito Leather Belt Analog Wrist Watch for Women & Girls BL-66. It didn’t work as advertised and had multiple issues. Save your money and look for something else.,1.0,im really unhappy lito leather belt analog wrist watch woman girl bl didnt work advertised multiple issue save money look something else,"{'neg': 0.108, 'neu': 0.664, 'pos': 0.227, 'compound': 0.5279}",0.108,0.664,0.227,0.5279,4.0
3894,3894,6841,24.54,1,2161,2024-07-14 22:16:35,1,24.54,Shipped,76,Sukkhi Graceful Gold plated Purple Necklace Set for Women - N73830SK,accessories,Fashion & Silver Jewellery,SKU2838,2024-08-11 16:46:58.437632,,,,,,,,,
3895,3895,8395,22.79,1,698,2024-07-22 16:09:35,1,22.79,Delivered,93,Centrino womens 2857-1 Flat Sandal,women's shoes,Fashion Sandals,SKU4955,2024-08-11 16:50:39.996918,"The Centrino womens 2857-1 Flat Sandal is okay. It does the job but doesn't stand out in any particular way. I'm not sure if I would purchase it again, but it serves its purpose.",3.0,centrino womens flat sandal okay job doesnt stand particular way im sure would purchase serf purpose,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4939}",0.0,0.769,0.231,0.4939,2.0
3896,3896,8340,31.94,1,698,2024-08-10 05:16:35,1,31.94,In Transit,85,WorldCare® Green Heart Shaped Sunglasses Women Metal Reflective Mirror Lens Fashion Luxury Sun Glasses Designer For Ladies,accessories,Sunglasses,SKU3813,2024-08-11 16:50:35.306339,,,,,,,,,
3897,3897,4604,1.19,1,817,2024-08-05 11:18:35,1,1.19,Shipped,6,Nescafe Classic - Coffee  25g Jar,grocery & gourmet foods,Coffee  Tea & Beverages,SKU5953,2024-08-11 16:40:01.028313,,,,,,,,,
3898,3898,1875,1.19,1,2089,2024-07-18 21:43:35,1,1.19,Shipped,5,KBS Soap Dispenser with Foaming for Bathroom Accessories Hand Wash Liquid Empty Bottle150ml,home & kitchen,Home Storage,SKU3645,2024-08-11 16:34:08.354937,,,,,,,,,
3899,3899,6755,5.03,1,4526,2024-07-23 21:05:35,1,5.03,Delivered,58,A2D Shark Fin Shape Decorative Roof Car Antenna Black for Volkswagen Vento Type 1,car & motorbike,Car Electronics,SKU7872,2024-08-11 16:46:38.114651,"To be honest, the A2D Shark Fin Shape Decorative Roof Car Antenna Black for Volkswagen Vento Type 1 is just alright. It’s not terrible, but there’s room for improvement. I wouldn't say it’s great, but it’s not awful either.",3.0,honest ad shark fin shape decorative roof car antenna black volkswagen vento type alright terrible there room improvement wouldnt say great awful either,"{'neg': 0.187, 'neu': 0.497, 'pos': 0.315, 'compound': 0.5245}",0.187,0.497,0.315,0.5245,0.0
3900,3900,1903,14.99,1,4645,2024-07-13 20:55:35,1,14.99,Delivered,16,Phenomenal Round Sunglasses for women (Black  Yellow),accessories,Sunglasses,SKU6000,2024-08-11 16:34:19.074391,"To be honest, the Phenomenal Round Sunglasses for women (Black  Yellow) is just alright. It’s not terrible, but there’s room for improvement. I wouldn't say it’s great, but it’s not awful either.",3.0,honest phenomenal round sunglass woman black yellow alright terrible there room improvement wouldnt say great awful either,"{'neg': 0.227, 'neu': 0.39, 'pos': 0.383, 'compound': 0.5245}",0.227,0.39,0.383,0.5245,0.0
3901,3901,2865,9.3,1,279,2024-07-26 01:29:35,1,9.3,Delivered,10,Sonata Essentials Analog Silver Dial Men's Watch NM77082SL01W/NN77082SL01W,stores,Men's Fashion,SKU2570,2024-08-11 16:36:11.119039,The Sonata Essentials Analog Silver Dial Men's Watch NM77082SL01W/NN77082SL01W works like a charm! It's everything I needed and more. Would definitely buy it again without hesitation.,5.0,sonata essential analog silver dial men watch nmslwnnslw work like charm everything needed would definitely buy without hesitation,"{'neg': 0.0, 'neu': 0.59, 'pos': 0.41, 'compound': 0.8278}",0.0,0.59,0.41,0.8278,2.0
3902,3902,6088,5.99,1,2783,2024-07-19 08:03:35,1,5.99,Delivered,30,RCMB Creations Baby Plastic Evil Eye Protection Nazariya Beads Bracelet  0-3 Years - Black and White Beads Combo - 3,kids' fashion,Baby Fashion,SKU6989,2024-08-11 16:44:25.523678,"The RCMB Creations Baby Plastic Evil Eye Protection Nazariya Beads Bracelet  0-3 Years - Black and White Beads Combo - 3 is okay. It does the job but doesn't stand out in any particular way. I'm not sure if I would purchase it again, but it serves its purpose.",3.0,rcmb creation baby plastic evil eye protection nazariya bead bracelet year black white bead combo okay job doesnt stand particular way im sure would purchase serf purpose,"{'neg': 0.131, 'neu': 0.682, 'pos': 0.187, 'compound': -0.0258}",0.131,0.682,0.187,-0.0258,2.0
3903,3903,8529,23.99,1,3862,2024-07-14 13:06:35,1,23.99,Shipped,79,Alexvyan Memory Foam Gel Cushion Bike Seat - Comfort Bicycle Saddle for Men and Women - Compatiblle with Mountain  Road  &...,sports & fitness,All Sports  Fitness & Outdoors,SKU9811,2024-08-11 16:50:49.328917,,,,,,,,,
3904,3904,8529,23.99,1,4025,2024-07-26 17:15:35,1,23.99,Shipped,79,Alexvyan Memory Foam Gel Cushion Bike Seat - Comfort Bicycle Saddle for Men and Women - Compatiblle with Mountain  Road  &...,sports & fitness,All Sports  Fitness & Outdoors,SKU9811,2024-08-11 16:50:49.328917,,,,,,,,,
3905,3905,7465,9.59,1,24,2024-07-22 11:25:35,1,9.59,Delivered,32,In-Ear Headphone For Oppo F17 Pro   Oppo F 17 Pro In- Ear Headphone | Earphones | Headphone| Handsfree | Headset | Calling...,tv  audio & cameras,Headphones,SKU3121,2024-08-11 16:48:28.748590,"The In-Ear Headphone For Oppo F17 Pro   Oppo F 17 Pro In- Ear Headphone | Earphones | Headphone| Handsfree | Headset | Calling... is okay. It does the job but doesn't stand out in any particular way. I'm not sure if I would purchase it again, but it serves its purpose.",3.0,inear headphone oppo f pro oppo f pro ear headphone earphone headphone handsfree headset calling okay job doesnt stand particular way im sure would purchase serf purpose,"{'neg': 0.0, 'neu': 0.846, 'pos': 0.154, 'compound': 0.4939}",0.0,0.846,0.154,0.4939,2.0
3906,3906,661,4.55,1,24,2024-07-19 18:31:35,1,4.55,Shipped,14,Campus Unisex-Adult Gola Running Shoe,kids' fashion,Kids' Fashion,SKU8894,2024-08-11 16:29:38.329252,,,,,,,,,
3907,3907,2996,9.6,1,4415,2024-07-19 09:24:35,1,9.6,Shipped,88,Sasta Kashmiri walnut without shell in vacuum pack (Akhrot giri) (500 GRAMS),grocery & gourmet foods,Snack Foods,SKU7806,2024-08-11 16:36:19.823533,,,,,,,,,
3908,3908,2913,22.79,1,4666,2024-07-21 19:50:35,1,22.79,Shipped,36,SOLSTICE Cotton Saree Bags / Covers for Storage Big size single (16 x 14 Inches ) with Zip Closure for Clothes Bags and Wa...,home & kitchen,Home Storage,SKU7772,2024-08-11 16:36:14.138117,,,,,,,,,
3909,3909,4207,14.39,1,1883,2024-07-17 13:03:35,1,14.39,Shipped,33,Caprese Women's Wallet (Muted Mauve),stores,Fashion Sales & Deals,SKU9330,2024-08-11 16:39:14.731054,,,,,,,,,
3910,3910,6138,14.4,1,1816,2024-07-16 00:40:35,1,14.4,Shipped,64,CHETANYA Carpet Mat (White  Polyresin  2 x 3 Feet),home & kitchen,Home Furnishing,SKU9331,2024-08-11 16:44:31.245687,,,,,,,,,
3911,3911,3590,3.59,1,3668,2024-07-13 19:39:35,1,3.59,In Transit,30,Mamaearth Charcoal Nourishing Bathing Soap Bar  (Buy 4 Get 1 Free - 75G Each)  Combo Offer On Bath Soap,beauty & health,Beauty & Grooming,SKU1572,2024-08-11 16:37:38.556381,,,,,,,,,
3912,3912,7005,2.39,1,1646,2024-07-28 20:22:35,1,2.39,Shipped,1,Techpro Rubber Double Side Key chain,bags & luggage,Travel Accessories,SKU9952,2024-08-11 16:47:23.778831,,,,,,,,,
3913,3913,3169,11.99,1,1646,2024-07-15 19:44:35,1,11.99,In Transit,80,Juji Jeans Roughed Grey,men's clothing,Jeans,SKU3517,2024-08-11 16:36:52.547976,,,,,,,,,
3914,3914,1505,8.28,1,2264,2024-07-22 15:15:35,1,8.28,Shipped,56,E & A E&A Plastic Stand For All Single Door Refrigerators (Maroon),appliances,Refrigerators,SKU2374,2024-08-11 16:32:39.612842,,,,,,,,,
3915,3915,2946,10.72,1,280,2024-07-21 08:35:35,1,10.72,Shipped,6,SNOWIE SOFT ® Premium Baby Cloth Book  Baby Toys  Fun Dog Soft Toys Book with Sounds  Developmental Toy for Kids Boys and ...,toys & baby products,Toys & Games,SKU3402,2024-08-11 16:36:16.155185,,,,,,,,,
3916,3916,2854,2230.19,1,3180,2024-08-05 09:41:35,1,2230.19,In Transit,13,MICROSMT M18 Smart LED TV (65-SMT-FL/1024/08-KSR-22) 65 Inches.,tv  audio & cameras,Televisions,SKU3994,2024-08-11 16:36:10.150629,,,,,,,,,
3917,3917,1569,59.99,1,1050,2024-08-05 22:06:35,1,59.99,Shipped,83,Generic Polyster Light Weight Laptop Bag / Laptop Backpack for Upto 15.6 inch Laptop,bags & luggage,Backpacks,SKU8720,2024-08-11 16:32:44.502153,,,,,,,,,
3918,3918,1090,120.0,1,3795,2024-07-28 14:10:35,1,120.0,Shipped,70,OBAGE DT-2605 100 Watt Home Theatre Tower Speaker with Optical in  Bluetooth 5.0 with 6 Months Onsite Service,tv  audio & cameras,Home Audio & Theater,SKU7174,2024-08-11 16:31:37.307297,,,,,,,,,
3919,3919,5599,7584.07,1,3795,2024-07-23 06:17:35,1,7584.07,Shipped,63,Hindware Amazon F320027CP Brass Wall Mounted Single Lever Sink Mixer (Chrome),industrial supplies,Janitorial & Sanitation Supplies,SKU3381,2024-08-11 16:43:08.185880,,,,,,,,,
3920,3920,3905,17.99,1,1187,2024-07-25 15:30:35,1,17.99,Shipped,1,LILTOES Premium Baby Safety Helmet (Spaceship),toys & baby products,Baby Products,SKU3410,2024-08-11 16:38:37.119696,,,,,,,,,
3921,3921,296,17.99,1,1187,2024-08-06 01:32:35,1,17.99,In Transit,2,Superminis Unisex Baby Mix Colors Printed Cotton Diaper Pyjama Pant Bottom for Toddler Kids  Assorted (Multicolor  2-3 Yea...,kids' fashion,Baby Fashion,SKU5769,2024-08-11 16:28:21.124992,,,,,,,,,
3922,3922,2900,23.99,1,919,2024-08-05 08:07:35,1,23.99,In Transit,24,The Tinge Ajog Men's Quilt Thermal Set for Men and Boys|Men's Full Sleeve Thermal Vest with Bottom Set Grey,men's clothing,Innerwear,SKU1370,2024-08-11 16:36:13.460960,,,,,,,,,
3923,3923,4929,31.14,1,919,2024-07-17 06:48:35,1,31.14,In Transit,85,blackberrys Men's Casual Full Sleeve India Slim Fit Shirt-ES-SP-SO-Beckham,men's clothing,Shirts,SKU1628,2024-08-11 16:40:31.853499,,,,,,,,,
3924,3924,7830,43.63,1,83,2024-08-11 04:22:35,1,43.63,In Transit,83,USHA (Renewed) Bloom Daffodil Goodbye Dust Ceiling Fan 1250mm  Sparkle Red and Black,home  kitchen  pets,Refurbished & Open Box,SKU8802,2024-08-11 16:49:52.394967,,,,,,,,,
3925,3925,232,15.59,1,83,2024-07-30 13:46:35,1,15.59,In Transit,79,SPYKART Sticky Dash Mat Car Phone Holder with Mount - Large Non Slip Gel Pad - Washable - Car Dashboard Accessories - Hold...,car & motorbike,Car Electronics,SKU5445,2024-08-11 16:27:58.711646,,,,,,,,,
3926,3926,3253,19.19,1,3259,2024-07-19 22:32:35,1,19.19,Delivered,92,LARSSST Men Grey Round Neck Printed Full Sleeve Sweatshirt-LrMSWTGREY03,sports & fitness,Football,SKU3324,2024-08-11 16:36:59.056900,"Very satisfied with the LARSSST Men Grey Round Neck Printed Full Sleeve Sweatshirt-LrMSWTGREY03. It exceeded my expectations in every way. High quality and durable, I’m extremely pleased with the performance!",4.0,satisfied larssst men grey round neck printed full sleeve sweatshirtlrmswtgrey exceeded expectation every way high quality durable im extremely pleased performance,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.7346}",0.0,0.714,0.286,0.7346,2.0
3927,3927,5586,11.99,1,3259,2024-07-22 16:10:35,1,11.99,Shipped,91,EESKY Party Maroon Designer Women Handbag,accessories,Handbags & Clutches,SKU9777,2024-08-11 16:43:07.538597,,,,,,,,,
3928,3928,7693,47.99,1,4339,2024-07-14 00:54:35,1,47.99,Delivered,39,Kozdiko 7D Luxury Foot Mats Compatible for Mahindra Scorpio-N-2022,car & motorbike,Car Accessories,SKU3757,2024-08-11 16:49:21.195050,"The Kozdiko 7D Luxury Foot Mats Compatible for Mahindra Scorpio-N-2022 broke after only a few uses. I expected much better quality, and this product didn’t deliver. I wouldn't purchase this again.",1.0,kozdiko luxury foot mat compatible mahindra scorpion broke us expected much better quality product didnt deliver wouldnt purchase,"{'neg': 0.129, 'neu': 0.737, 'pos': 0.134, 'compound': 0.0258}",0.129,0.737,0.134,0.0258,1.0
3929,3929,1262,10438.83,1,1596,2024-07-14 13:04:35,1,10438.83,Shipped,89,500ML Soft Collapsible TPU Water Bottle for Running Hiking Cycling Climbing ERNP,sports & fitness,Fitness Accessories,SKU5704,2024-08-11 16:31:52.892112,,,,,,,,,
3930,3930,8603,213.6,1,2206,2024-08-05 00:20:35,1,213.6,In Transit,32,SJCAM SJ6 Legend Optical 16 MP 4K 24fps 5.08 cm (2.0) LCD Touch Screen Action Camera | Gyro Sensor | External Mic Support...,sports & fitness,All Sports  Fitness & Outdoors,SKU8794,2024-08-11 16:51:01.543994,,,,,,,,,
3931,3931,299,8.39,1,264,2024-07-14 07:09:35,1,8.39,Shipped,79,Mucky Fashion Bikini 07208,men's clothing,Innerwear,SKU7420,2024-08-11 16:28:37.782772,,,,,,,,,
3932,3932,8213,11.88,1,2322,2024-07-11 21:55:35,1,11.88,In Transit,29,AONES Silicone Belt Watch Strap Compatible for Dizo Watch R Smartwatch Band Green,kids' fashion,Kids' Watches,SKU4864,2024-08-11 16:50:26.916083,,,,,,,,,
3933,3933,9960,17.99,1,1186,2024-07-30 03:49:35,1,17.99,Shipped,23,Riya Handloom Jute Baskets Laundry Storage Baskets For Cloth Multi-Purpose Use Jute Baskets For Oragnizing 10x10 Inch,appliances,All Appliances,SKU2663,2024-08-11 16:54:12.376176,,,,,,,,,
3934,3934,4039,49.82,1,1186,2024-08-11 05:20:35,1,49.82,In Transit,30,ATORSE 1L Cool Mist Humidifier Aromatherapy Diffuser for Desktop Car Decor Pink,appliances,Heating & Cooling Appliances,SKU3169,2024-08-11 16:38:58.587007,,,,,,,,,
3935,3935,2284,63.47,1,2678,2024-07-22 17:54:35,1,63.47,In Transit,30,Refrigerator Brownout appliance surge protector,appliances,Refrigerators,SKU8971,2024-08-11 16:35:13.987273,,,,,,,,,
3936,3936,9761,9.23,1,2678,2024-07-17 22:46:35,1,9.23,Shipped,94,IndiWeaves� Boys Snowfall Solid Regular Fit Full Sleeves T-Shirts {Pack of 2},kids' fashion,Kids' Clothing,SKU8079,2024-08-11 16:53:16.917982,,,,,,,,,
3937,3937,410,5.28,1,3973,2024-08-04 10:45:35,1,5.28,In Transit,46,GreatDio Cheque Book and ATM Card Holder | Multi Pocket Expanding Zip Pouch | Travel Organizer Multipurpose Bag Case for S...,accessories,Bags & Luggage,SKU7352,2024-08-11 16:28:57.819696,,,,,,,,,
3938,3938,2250,149.88,1,3973,2024-07-31 17:37:35,1,149.88,In Transit,17,Nikon Aculon A211 10x42 Binocular,tv  audio & cameras,Cameras,SKU8097,2024-08-11 16:35:11.556667,,,,,,,,,
3939,3939,7134,3.82,1,3973,2024-08-11 14:59:35,1,3.82,Delivered,84,Small Wonder Pure Baby Feeding Bottle (Pack of 2)  250 ML  Green,toys & baby products,Nursing & Feeding,SKU1262,2024-08-11 16:47:46.340880,"The Small Wonder Pure Baby Feeding Bottle (Pack of 2)  250 ML  Green broke after only a few uses. I expected much better quality, and this product didn’t deliver. I wouldn't purchase this again.",2.0,small wonder pure baby feeding bottle pack ml green broke us expected much better quality product didnt deliver wouldnt purchase,"{'neg': 0.118, 'neu': 0.759, 'pos': 0.122, 'compound': 0.0258}",0.118,0.759,0.122,0.0258,1.0
3940,3940,6977,17.99,1,1128,2024-08-11 06:15:35,1,17.99,Shipped,71,Vimla Prints Women's Mysore Silk Crepe Saree With Blouse Piece (625200IC9_Blue),women's clothing,Clothing,SKU2545,2024-08-11 16:47:21.931901,,,,,,,,,
3941,3941,7951,10.79,1,1128,2024-08-01 04:43:35,1,10.79,In Transit,33,Amazinghind Crib Mosquito Net for Cot  Crib & Cot Bed with Zipper Opening for Easy Access to Your Baby. Ideal for Large Cr...,toys & baby products,Baby Products,SKU4864,2024-08-11 16:49:59.747950,,,,,,,,,
3942,3942,4233,11.99,1,2530,2024-07-26 02:20:35,1,11.99,Delivered,93,Pikkme Samsung Galaxy M30s / M21 / M21 2021 Flip Cover| PU Leather Finish | 360 Protection | Wallet & Stand | Strong Magne...,tv  audio & cameras,All Electronics,SKU9426,2024-08-11 16:39:16.444466,"The Pikkme Samsung Galaxy M30s / M21 / M21 2021 Flip Cover| PU Leather Finish | 360 Protection | Wallet & Stand | Strong Magne... turned out to be a big letdown. It feels cheaply made, and I regret buying it. Definitely not worth the money I spent.",1.0,pikkme samsung galaxy m flip cover pu leather finish protection wallet stand strong magne turned big letdown feel cheaply made regret buying definitely worth money spent,"{'neg': 0.149, 'neu': 0.61, 'pos': 0.241, 'compound': 0.4588}",0.149,0.61,0.241,0.4588,1.0
3943,3943,4233,11.99,1,358,2024-07-27 03:23:35,1,11.99,In Transit,93,Pikkme Samsung Galaxy M30s / M21 / M21 2021 Flip Cover| PU Leather Finish | 360 Protection | Wallet & Stand | Strong Magne...,tv  audio & cameras,All Electronics,SKU9426,2024-08-11 16:39:16.444466,,,,,,,,,
3944,3944,9125,8.4,1,1774,2024-08-03 23:36:35,1,8.4,Shipped,53,Dry Fruit Hub Fard Dates Seedless Omani Dates 1kg Black Seedless Dates (Khajoor/Khajur)  | All Natural | No Preservatives...,grocery & gourmet foods,All Grocery & Gourmet Foods,SKU7396,2024-08-11 16:52:06.063154,,,,,,,,,
3945,3945,6531,27.59,1,1774,2024-07-23 11:25:35,1,27.59,In Transit,79,PRIME DEALS Rechargeable Racing Car for Kids with Remote Control - Assorated Design & Multi Color,toys & baby products,Toys Gifting Store,SKU7512,2024-08-11 16:45:49.405684,,,,,,,,,
3946,3946,8456,408.2,1,3274,2024-07-18 00:00:35,1,408.2,Delivered,62,Nike Men's Lebron Witness IV Basketball Shoes (9.5  Tan/Black/Volt),stores,Sportswear,SKU5782,2024-08-11 16:50:44.568871,"I was really disappointed with the Nike Men's Lebron Witness IV Basketball Shoes (9.5  Tan/Black/Volt). The quality was poor, and it didn't meet any of my expectations. I wouldn't recommend it to anyone.",2.0,really disappointed nike men lebron witness iv basketball shoe tanblackvolt quality poor didnt meet expectation wouldnt recommend anyone,"{'neg': 0.364, 'neu': 0.636, 'pos': 0.0, 'compound': -0.8226}",0.364,0.636,0.0,-0.8226,0.0
